"CHOPIN Ballade No. 3 in A-flat major, Op. 47 (8.550508)",['Love Is Strange (2014))']
"CHOPIN Ballade No. 4 in F Minor, Op. 52 (8.550084)",['Life with Music (2020))']
"CHOPIN Barcarolle, Op. 60 (8.554536)",['Food of Love (2002))']
"CHOPIN Berceuse in D-flat major, Op. 57 (8.550508)",['Love Is Strange (2014))']
"CHOPIN Etude No. 3 in E major, Op. 10, No. 3 (8.554528)","[""L'Oriana (2015)"", 'Laggies (2014)', ' Testament of Youth (2014))']"
"CHOPIN Etude No. 6 in E-flat minor, Op. 10, No. 6 (8.554528)",['Torrents of Spring (1989))']
"CHOPIN Etude No. 9 in F minor, Op. 10, No. 9 (8.554528)",['Ivansxtc (2000))']
"CHOPIN Etude No. 12 in C minor, Op. 10, No. 12, ""Revolutionary"" (8.554528)","['Lady L (1965)', 'Lost and Found (2008))']"
"CHOPIN Etude No. 21 in G-flat major, Op. 25, No. 9, ""Butterfly's Wings"" (8.554528)",['Prestige (The) (2006))']
"CHOPIN Etude No. 23 in A minor, Op. 25, No. 11, ""Winter Wind"" (8.554528)","['Green Book (2018)', 'Nothing Lasts Forever (1984))']"
"CHOPIN Etude No. 24 in C Minor, Op. 25, No. 12 (8.554528)",['Beast (The) (Biseuteo) (2019))']
"CHOPIN Fantasy-Impromptu in C sharp minor, Op. 66 (8.550362)","['Beast (2017)', 'Bernie (2011)', 'Colonel Redl (1985))']"
"CHOPIN Impromptu No. 3 in G-flat major, Op. 51 (8.554538)",['Divorce (Le) (2003))']
CHOPIN Les Sylphides (Capriccio C10073),['Getting It Right (1989))']
"CHOPIN Mazurka No. 13 in A minor, Op. 17, No. 4 (8.554529)","['Cries and Whispers (1972)', 'Empire of the Sun (1987)', 'Ivansxtc (2000))']"
"CHOPIN Mazurka No. 23 in D major, Op. 33, No. 2 (8.554529)",['Nixon (1995))']
"CHOPIN Mazurka No. 36 in A minor, Op. 59, No. 1 (8.554530)",['Lovely Rita)']
"CHOPIN Mazurka No. 47 in A minor, Op. 68, No. 2 (8.554530)",['People vs. Larry Flynt (The) (1996))']
"CHOPIN Nocturne No. 1 in B-flat minor, Op. 9, No. 1 (8.554531)","['Bullets, Fangs and Dinner at 8 (2015))']"
"CHOPIN Nocturne No. 2 in E-flat major, Op. 9, No. 2 (8.554531)","['Bad Santa (2003)', 'Big Red One (The) (1980)', 'Blue Lagoon (1980)', 'Crush (2001)', 'Dark Crimes  Loss of Sexual  Innocence (The) (1999)', 'Man Trouble (1992)', 'Mistress America (2015)', 'Modern Strife in the Summer of 2014 (2015)', 'Passage to Mars (2016)', 'Point of Honor (2015)', 'Resistance (2020)', 'Saturday Night Fever (1977)', 'Sleep with Me (1994)', ""Teacher's Pet (2000)"", 'Waking Life (2001)', 'We Have Always Lived in the Castle (2018)', 'Wedding Ringer (The) (2015))']"
"CHOPIN Nocturne No. 4 in F major, Op. 15, No. 1 (8.554531)",['Equals (2015))']
"CHOPIN Nocturne No. 3 in B major, Op. 9, No. 3 (8.554531)",['Extracurricular (2018))']
"CHOPIN Nocturne No. 5 in F-sharp major, Op. 15, No. 2 (8.554531)","['Little Women (2019)', 'Love Is Strange (2014))']"
"CHOPIN Nocturne No. 6 in G minor, Op. 15, No. 3 (8.554531)",['Barbara (I) (2012))']
"CHOPIN Nocturne No. 7 in C-sharp minor, Op. 27, No. 1 (8.554531)","['Dionysia (A) (2015)', ' Peacemaker (The) (1997))']"
"CHOPIN Nocturne No. 8 in D-flat major, Op. 27, No. 2 (8.554531)","['Bodily Harm (1993)', 'Bodily Harm (1995)', 'Elephant Walk (1953)', 'Loss of Sexual Innocence (The) (1999)', 'Love Is Strange (2014))']"
"CHOPIN Nocturne No. 9 in B major, Op. 32, No. 1 (8.554531)","['Lazy Hazy Crazy (2015)', 'Net (The) (1995)', 'Punisher (The) (2004))']"
"CHOPIN Nocturne No. 15 in F minor, Op. 55, No. 1 (8.554532)",['Peacemaker (The) (1997))']
"CHOPIN Nocturne No. 19 in E minor, Op. 72, No. 1 (8.554532)",['Mind Games (1996))']
"CHOPIN Nocturne No. 20 in C-sharp minor, Op. post. (8.554531)","['Frantz (2016)', 'Louder Than Bombs (2015)', 'Mrs Lowry and Son (2019))']"
CHOPIN Nocturne No. 21 in C minor (8.554531),['Pianist (The) (2002))']
"CHOPIN Piano Concerto No. 1 in E minor, Op. 11 (8.554540)",['Lady in the Van (The) (2015))']
"CHOPIN Piano Concerto No. 1 in E minor, Op. 11: II. Romance (8.554540)",['Truman Show (The) (1998))']
"Piano Concerto No. 1 in E minor, Op. 11: III. Rondo: Vivace (8.554540",['10 Things I Hate About You (1999))']
"CHOPIN Piano Concerto No. 2 in F Minor, Op. 21: II. Larghetto (8.550369)",['House of Last Things (The Last House) (2013))']
"CHOPIN Piano Sonata No. 2 in B-flat minor, Op. 35: III. Marche funebre (8.554533)","['Amazon Women on the Moon (1987)', 'Bachelor (The)', 'Beverly Hillbillies (The) (1962)', 'Citizen Kane (1941)', 'Fanny and Alexander (1982)', 'Fighting Temptations (The) (2003)', 'Paradise Road (1997)', 'Space Jam (1996))']"
"CHOPIN Polonaise No. 1 in C-Sharp Minor, Op. 26, No. 1 (8.554534)",['Contender (The) (2020))']
"CHOPIN Polonaise No. 6 in A-flat major, Op. 53, ""Heroic"" (8.554534)","['Chop Suey (2001)', 'Nothing Lasts Forever (1984)', 'Shine (1996))']"
"CHOPIN Prelude No. 1 in C major, Op. 28, No. 1 (8.554536)",['Hitchcock (2012))']
"CHOPIN Prelude No. 2 in A minor, Op. 28, No. 2 (8.554536)",['Autumn Sonata (1978))']
"CHOPIN Prelude No. 4 in E minor, Op. 28, No. 4 (8.554536)","['Death of Stalin (The) (2017)', 'Demon (2015)', ' Fifty Shades of Grey (2015)', 'Five Easy Pieces (1970))']"
"CHOPIN Prelude No. 15 in D-flat major, Op. 28, No. 15 (8.554536)","['City by the Sea (2002)', 'Face/Off (1997)', 'Hindenburg (The) (1975)', 'Lady L (1965)', 'Lost & Found (2016)', 'Love Is Strange (2014)', ' Moonraker (1979)', 'Shine (1996)', 'xXx (2002))']"
"CHOPIN Prelude No. 16 in B-flat minor, Op. 28, No. 16 (8.554536)",['Food of Love (2002))']
"CHOPIN Scherzo No. 2 in B-flat minor, Op. 31 (8.554538)",['Food of Love (2002))']
"CHOPIN	Waltz No. 1 in E-flat major, Op. 18 (8.554539)","['Hudsucker Proxy (The) (1994)', 'Shaun the Sheep Movie (2015))']"
"CHOPIN Waltz No. 3 in A minor, Op. 34, No. 2 (8.554539)",['Unhook the Stars (1996))']
"CHOPIN Waltz No. 6 in D-flat major, Op. 64, No. 1, ""Minute"" (8.554539)","['Greta (2018)', 'Paycheck (2003)', 'Pride (I) (2014))']"
"CHOPIN Waltz No. 7 in C-sharp minor, Op. 64, No. 2 (8.554539)","['Arthur (1981)', 'Avengers (1998)', 'Brokedown Palace (1999)', 'Inner Circle (The)', 'Love Is Strange (2014)', 'Soapdish (1991))']"
"CHOPIN Waltz No. 9 in A-flat major, Op. 69, No. 1, ""L'adieu"" (8.554539)","[""Anna  Je rentre a la maison (I'm Going Home) (2001)"", ""L'amant (The Lover) (1992)"", 'Others (The) (2001)', 'Trust (The) (2016))']"
"CHOPIN Waltz No. 10 in B minor, Op. 69, No. 2 (8.554539)","['Nixon (1995)', 'One Chance (2013)', 'Our Kind of Traitor (2016))']"
"CHOPIN Waltz No. 11 in G-flat major, Op. 70, No. 1 (8.554539)",['V.I. Warshawski (1991))']
"CHOPIN Waltz No. 14 in E minor, Op. posth. (8.554539)",['Sneakers (1992))']
CILEA Adriana Lecouvreur: Io son l'umile ancella (8.111275),['Philadelphia (1993))']
"CIURLIONIS Prelude in F - Sharp Major, VL 184, ""Angelus Domini"" (8.572659)",['Mad to Be Normal (2017))']
COPLAND Appalachian Spring: I. Very slowly (Cedille CDR90000-125),['He Got Game (1998))']
COPLAND Appalachian Spring: VII. Doppio movimento (Cedille CDR90000-125),['Communion  He Got Game (1998))']
COPLAND Appalachian Spring: VIII. Moderato (Cedille CDR90000-125),['He Got Game (1998))']
COPLAND Billy the Kid Suite: I. Introduction (Dorian Sono Luminus DOR-90170),['He Got Game (1998))']
COPLAND Billy the Kid Suite: VIII. The Open Prairie again (Dorian Sono Luminus DOR-90170),['He Got Game (1998))']
COPLAND Dance Panels: IV. Pas de trois (8.559758),['He Got Game (1998))']
COPLAND Down a Country Lane (Cedille CDR90000-021),['He Got Game (1998))']
COPLAND Fanfare for the Common Man (8.550282),"['Drop Dead Gorgeous (1999)', 'He Got Game (1998))']"
COPLAND John Henry (Sony Classical 074646059326),['He Got Game (1998))']
COPLAND Letter from Home (8.559240),['He Got Game (1998))']
COPLAND Lincoln Portrait (8.559373-74),['He Got Game (1998))']
COPLAND Music for the Theatre Suite: III. Interlude (9.80865),['He Got Game (1998))']
COPLAND New England Countryside (9.80865),['He Got Game (1998))']
COPLAND Orchestral Variations (Sony Classical 074644723625),['He Got Game (1998))']
COPLAND Our Town (Centaur CRC3240),['Faculty (The) (1998))']
COPLAND Rodeo: IV. Hoe-Down (8.559240),['He Got Game (1998))']
COPLAND The Red Pony Suite: IIIa. Dream March (8.559240),['He Got Game (1998))']
COPLAND The Red Pony Suite: IIIb Circus March (8.559240),['He Got Game (1998))']
COPLAND The Red Pony Suite: V. Grandfather's Story (8.559240),['He Got Game (1998))']
COPLAND The Story of Grovers Corners (9.80865),['He Got Game (1998))']
"CORELLI Concerto Grosso in G Minor, Op. 6, No. 8, ""Christmas Concerto"": III. Adagio-Allegro-Adagio (8.550403)",['Master and Commander: The Far Side of the World (2003))']
"CORELLI Follia, Op. 5, No. 12 (8.557799)",['Jefferson in Paris (1995))']
COUPERIN 3 Lecons de tenebres: Manum suam misit hostis (Harmonia Mundi HMA195210),['Pelican Brief (1993))']
CRUMB Black Angels: Threnody I - Night of the Electric Insects (Bridge Records BCD9139),['Exorcist (The) (1973))']
"DANZI Wind Quintet in G minor, Op. 56, No. 2 (8.553076)",['Flatliners (2017))']
DARKE HAROLD In the Bleak Midwinter (8.554179),['Holding the Man (2015))']
DE LISLE La Marseillaise (Ondine ODE999-2C),"['Bis (2015)', 'Hundred-Foot Journey (The) (2014))']"
DEBUSSY 6 Epigraphes antiques: V. Pour l'egyptienne (8.553291),['Henry & June (1990))']
DEBUSSY Arabesque No. 1 (8.553290),"['Birds (The) (1963)', 'Colette (2018)', 'Green Book (2018)', 'Spider-Man: Far from Home (2019))']"
DEBUSSY Children's Corner Suite: Golliwog's cakewalk (8.555800),['Colette (2018))']
DEBUSSY La plus que lente (8.553292),['Henry & June (1990))']
DEBUSSY Le petit negre (The Little Negro) (8.553291),['Populaire (1998))']
DEBUSSY Nuit d'etoiles (8.573780),['Frantz (2016))']
DEBUSSY Petite Suite (BIS 7318590005262),['Bicentennial Man (1999))']
Petite Suite: IV. Ballet (BIS 7318590005262,['Henry & June (1990))']
DEBUSSY Prelude a l'apres-midi d'un faune (8.550262),['Nijinsky (1980))']
"DEBUSSY Preludes, Book 1: No. 4 Les sons et les parfums tournent dans l'air du soir (8.553293)","[""Chignon d'Olga (Le) (2000)"", 'Usual Suspects (The) (1995))']"
"Preludes, Book 1: No. 6 Des pas sur la neige (8.553293 ","['Other Voices, Other Rooms (1995))']"
"DEBUSSY Preludes, Book 1: No. 8 La fille aux cheveux de lin (8.553293)","[""Chignon d'Olga (Le) (2000)"", ' Invisible Ink (II) (2015)', 'London Fields (2018)', ' Tom of Finland (2017))']"
"DEBUSSY Preludes, Book 1: No. 10 La cathedrale engloutie (8.553293)",['Escape from New York (1981))']
"DEBUSSY Preludes, Book 1: No. 12 Minstrels (8.553293)","[""Chignon d'Olga (Le) (2000))""]"
"DEBUSSY Preludes, Book 2: No. 7 La terrasse des audiences du clair de lune (8.572584)",['Twilight (2008))']
DEBUSSY Proses lyriques: No. 3. De fleurs (BIS BIS-2102),['Hummingbird Project (The) (2018))']
DEBUSSY Reverie (8.553290),['Best Seller (1987))']
"DEBUSSY String Quartet No. 1 in G Minor, Op. 10 : I. Anime et tres decide (8.550249)","['Even Cowgirls Get the Blues (1993)', 'Six Degrees of Separation (1993))']"
"DEBUSSY String Quartet No. 1 in G minor, Op. 10 : II. Assez vif et bien rythme (8.550249)",['Phantom Thread (2017))']
DEBUSSY Suite bergamasque: III. Clair de lune (8.550253),"['A Man Called Ove (2015)', 'Blind (2014)', 'Bloodsport 3 (1996)', 'Byzantium (2012)', 'Castaway (1986)', 'Dog Soldiers (2002)', 'E la nave va (1983)', 'Flatliners (2017)', 'Frankie and Johnny (1991)', 'Game (The) (1997)', 'I Capture the Castle (2003)', ""Ocean's Eleven (2001)"", 'Populaire (1998)', 'Right Stuff (The) (1983)', 'Rise of the Planet of the Apes (2011)', 'Seven Years in Tibet (1997)', 'Two Popes (The) (2019)', 'Wiener-Dog (2016))']"
DEBUSSY Violin Sonata in G minor: I. Allegro vivo (8.550276),['Henry & June (1990))']
DELIBES Coppelia: Act I - Valse (8.553356-57),"['Colette (2018)', 'Victor Frankenstein (2015))']"
DELIBES Coppelia: Musique des automates (8.553356-57),['My Big Fat Greek Wedding (2002))']
"DELIBES Lakme: Viens, Mallika... Dome epais, ""Flower Duet"" (8.553168)","['American President (The) (1995)', 'Bad Education Movie (The) (2015)', ""Carlito's Way (1993)"", 'Death Do Us Part (2019)', ' Dressmaker (The) (2015)', 'Hunger (The) (1983)', ""I've Heard the Mermaids Singing (1987)"", 'Lara Croft Tomb Raider: The Cradle of Life (2003)', 'Marguerite (2015)', 'Meet the Parents (2000)', 'Pret-a-Porter (1994)', 'Set Me Free: Vol. I (2016)', 'Someone to Watch over Me (1987)', 'True Romance (1993))']"
DELIBES Sylvia: Pizzicato (8.550080),"['Babe (1995)', 'Invisible Ink (II) (2015)', 'Kingsman: The Golden Circle (2017))']"
DENZA Non t'amo piu (8.110703),['The Visit (I) (2015))']
"DITTERSDORF Sinfonia in A Major, Grave A10, ""Sinfonia nazionale nel gusto di 5 nazioni"" (Flavor of 5 Nations): I. Tedesco (8.553975)",['Royal Affair (A) (En kongelig affaere) (2012))']
DONIZZETI La figlia del reggimento: Finale (8.660161-62),['Any Given Sunday (1999))']
DONIZETTI L'elisir d'amore: Dell'elisir mirabile (8.660045-46),['Heaven)']
"DONIZETTI L'elisir d'amore: Prendi, prendi, per me sei libero (8.660045-46)",['Wolf Hour (The) (2019))']
DONIZETTI L'elisir d'amore: Una furtiva lagrima (8.660045-46),"[""Lorenzo's Oil (1992)"", ""Midsummer Night's Dream (A) (1999)"", ""Prizzi's Honor (1985)"", 'Spectre (2015)', 'Visit (The) (I) (2015)', 'Yes, Giorgio (1982)', 'You Belong to Me)']"
"DONIZZETI Lucia di Lammermoor: Appressati, Lucia (8.660255-56)",['Bats (1999))']
DONIZETTI Lucia di Lammermoor: Chi mi frena in tal momento (8.660255-56),"['Departed (The) (2006)', 'Man on the Moon (1999))']"
DONIZETTI Lucia di Lammermoor: D'immenso giubilo (8.660255-56),['Cape Fear (1991))']
DONIZETTI Lucia di Lammermoor: Il dolce suono mi colpi (8.660255-56),"['Fifth Element (The) (1997)', 'Guardians of the Galaxy (2014))']"
DONIZETTI Lucia di Lammermoor: Per te d'immenso giubilo (8.660255-56),['Beginners (2010))']
DONIZETTI Lucia di Lammermoor: Soffriva nel pianto (8.660255-56),['Bats (1999))']
DONIZETTI Lucia di Lammermoor: Spargi d'amaro pianto (8.660255-56),['Where Angels Fear to Tread (1991))']
Lucia di Lammermoor: Verranno a te sull'aure (8.660255-56,['Gaslight (1944))']
DONIZETTI Maria Redowa (Sony Classical 074646692226),['Little Women (1994))']
DUKE I Can't Get Started (8.120661),['Avengers: Age of Ultron (2015))']
DUKAS L'apprenti sorcier (The Sorcerer's Apprentice) (8.554066),"['Fantasia (1940)', 'Fantasia 2001)']"
"Pieces de clavecin, Book 1: Courante (Dorian Sono Luminus DOR-93169",['Jefferson in Paris (1995))']
"DURUFLE Notre Pere, Op. 14 (8.553196)",['Joy (2015))']
"DVORAK 8 Humoresques, Op. 101, B. 187: No. 7. Poco lento e grazioso in G-flat major (8.557477)","['Alex & Emma (2003)', 'Fotograf (2015)', 'Hatari! (1962)', 'Head Office (1985)', 'Joy Luck Club (1993))']"
"8 Humoresques, Op. 101, B. 187: No. 7. Poco lento e grazioso in G-Flat Major (arr. F. Kreisler) (8.550306",['Testament of Youth (2014))']
"DVORAK 8 Waltzes, Op. 54 (B. 101): No. 1: Moderato in A major (8.557474)",['Goodbye Christopher Robin (2017))']
"DVORAK 10 Biblical Songs, Op. 99, B. 185: No. 4. Hospodin jest muj pastyr (The Lord is my shepherd) (Delos DE3161)",['Kolya (1996))']
"DVORAK Cello Concerto in B Minor, Op. 104, B. 191: II. Adagio ma non troppo (8.550503)",['Hilary and Jackie (1998))']
"DVORAK Czech Suite in D Major, B. 93, Op. 39 (8.553005)",['Hidden Life (A) (2019))']
DVORAK Humoresque (8.550306),"['Fanny and Alexander (1982)', 'Humoresque (1946))']"
"DVORAK Rusalka, Op. 114: O Silver Moon, ""Song to the Moon"" (8.553166)","['Bel Canto (2018)', 'Bicentennial Man (1999)', 'Departure (2015)', 'Driving Miss Daisy (1989)', ' On the Basis of Sex (2018)', 'Strange Luck)']"
"DVORAK Rusalka, Op. 114: Polonaise (8.550376)",['People vs. Larry Flynt (The) (1996))']
"DVORAK Serenade for Strings in E major, Op. 22 (8.550419)",['Carried Away (1996))']
"DVORAK Serenade for Strings in E major, Op. 22: II. Tempo di valse (8.550419)",['Kolya (1996))']
"DVORAK Serenade for Strings in E major, Op. 22: IV. Larghetto (8.550419)",['Arrival (II) (2016))']
"DVORAK Serenade in D minor, Op. 44, B. 77 (9.80338)",['Jumanji (1995))']
"Slavonic Dance No. 12 in D-flat major, Op. 72, No. 4 (8.550143",['96 Souls (2016))']
"DVORAK Slavonic Dance No. 15 in C major, Op. 72, No. 7 (8.550143)",['Kolya (1996))']
"DVORAK Songs my mother taught me, Op. 55, No. 4 (8.554730)",['Kolya (1996))']
"DVORAK Stabat Mater, Op. 58, B. 71: Stabat mater dolorosa (8.555301-02)",['People vs. Larry Flynt (The) (1996))']
"DVORAK String Quartet No. 10 in E-flat major, Op. 51: III. Romanza: Andante con moto (8.553374)",['Goodbye Christopher Robin (2017))']
"DVORAK String Quartet No. 12 in F major, Op. 96, B. 179, ""American"" (8.553371)",['Last Dance (The) (1992))']
"DVORAK String Quartet No. 12 in F major, Op. 96, B. 179, ""American"": I. Allegro ma non troppo (8.553371)","['Julien Donkey-Boy (1999)', 'Kolya (1996))']"
"DVORAK String Quartet No. 12 in F major, Op. 96, B. 179, ""American"": III. Molto vivace (8.553371)",['Little Women (2019))']
"DVORAK Symphony No. 4 in D minor, Op. 13 (8.550269)",['When Night is Falling (1995))']
"DVORAK Symphony No. 9 in E minor, Op. 95, B. 178, ""From the New World"" (8.550271)",['Elvira (1988))']
"DVORAK Symphony No. 9 in E minor, Op. 95, B. 178, ""From the New World"": II. Largo (8.550271)","['Clear and Present Danger (1994)', 'Kolya (1996)', 'Paradise Road (1997)', 'Shooting Fish (1997)', 'Underground (1995))']"
"The Water Goblin (Vodnik), Op. 107 (8.550896",['96 Souls (2016))']
"DVORAK Violin Concerto in A minor, Op. 53, B. 96: III. Finale: Allegro giocoso, ma non troppo (8.550758)",['Bad Education (2019))']
"EISLER Kleine Sinfonie, Op. 29: IV. Allegro (Capriccio C10500)",['Apostate (The) (2015))']
"ELGAR Cello Concerto in E minor, Op. 85 (8.550503)","['Hilary and Jackie (1998)', 'Judgement in Stone (A) (1995))']"
"ELGAR Cello Concerto in E minor, Op. 85: II. Lento - Allegro molto (8.550503)","[""Lorenzo's Oil (1992))""]"
"ELGAR Cello Concerto in E minor, Op. 85: IV. Allegro - Moderato - Allegro ma non troppo (8.550503)",['Boy (II) (The) (2016))']
"ELGAR La capricieuse, Op. 17 (8.572643-45)","[""Schindler's List (1993))""]"
ELGAR Pomp and Circumstance Military March No. 1 (8.557273),"['Amazing Spider-Man 2 (The) (2014)', 'Austin Powers in Goldmember (2002)', 'Brassed Off (1996)', 'Bright Young Things  Clockwork Orange (A) (1971)', 'Fantasia 2002  Forrest Gump (1994)', 'High School High (1996)', 'Hope and Glory (1987)', 'If Looks Could Kill (1991)', 'Jack (1996)', 'Kidnapped for Christ (2014)', 'Lizzie McGuire Movie (The) (2003)', 'Minions (2015)', 'Mrs Miniver (1942)', 'Peanuts Movie (The) (2015)', 'Reality Bites (1994)', 'True Crime  Whoopee Boys (The) (1986))']"
ELGAR Pomp and Circumstance Military March No. 2 (8.557273),['Fantasia 2003)']
ELGAR Pomp and Circumstance Military March No. 3 (8.557273),['Fantasia 2004)']
ELGAR Pomp and Circumstance Military March No. 4 (8.557273),"['Clockwork Orange (A) (1971)', 'Fantasia 2005  Greystoke: The Legend of Tarzan, Lord of the Apes (1984))']"
ELGAR Pomp and Circumstance Military March No. 5 (8.557273),['Kingsman: The Secret Service (2014))']
"ELGAR Symphony No. 1 in A-flat major, Op. 55: I. Andante nobilmente e semplice (8.550634)","['Greystoke: The Legend of Tarzan, Lord of the Apes (1984))']"
"ELGAR The Dream of Gerontius, Op. 38 (8.553885-86)",['Lord of Illusions (1995))']
"ELGAR Variations on an Original Theme, Op. 36, ""Enigma"": Var. IX (Nimrod) (8.553564)","['Chop Suey (2001)', 'Crush (2001)', 'Dumb and Dumber (1994)', 'Dunkirk (2017)', 'Elizabeth (1998)', 'Or So the Story Goes: Happy Thoughts (2015))']"
ELLINGTON Sophisticated Lady (8.555017),['Darker Than You Think (2016))']
ENGLUND Piano Concerto No. 1 (8.553758),['Tom of Finland (2017))']
ENO Always Returning (Cantaloupe Music CA-21071),['Love (II) (2015))']
"FAURE Cantique de Jean Racine, Op. 11 (8.550765)",['Babe (1995))']
"FAURE Clair de lune, Op. 46, No. 2 (8.112060)","[""What's the Use? (2015))""]"
"FAURE Dolly Suite, Op. 56: I. Berceuse (8.553638)",['Phantom Thread (2017))']
"FAURE Pavane, Op. 50 (arr. for orchestra) (Signum Classics SIGCD211)",['Mr Nobody (2009))']
"FAURE Requiem, Op. 48 (8.550765)",['Slab Boys (The) (1997))']
"FAURE Requiem, Op. 48: In paradisum (8.550765)","['Copycat (1995)', 'Legend of Bagger Vance (The) (2000)', 'Lost Son (The) (1999)', 'S1mOne (Simone) (2002)', 'Thin Red Line (The) (1998))']"
"FAURE Requiem, Op. 48: Libera me (8.550765)",['Beyond Bedlam (1994))']
"FAURE Requiem, Op. 48: Pie Jesu (8.550765)","['Boychoir (The Choir) (2014)', 'Captain America: Civil War (2016)', 'Honest (2000)', 'Or So the Story Goes: Happy Thoughts (2015)', 'S1mOne (Simone) (2002))']"
FELDMAN Rothko Chapel: II. - (New Albion NA039CD),['Shutter Island (2010))']
FLOTOW Martha: M'appari tutt' amor (8.556632),"['Analyze This (1999)', 'Other Voices, Other Rooms (1995))']"
FRANCK Panis angelicus (8.578210),"['Jagarna (The Hunters) (1996)', 'Lady Bird (2017)', 'Philomena (2013))']"
FRANCK Violin Sonata in A major: I. Allegretto ben moderato (8.550417),"['Nymphomaniac: Vol. I (2013)', 'Nymphomaniac: Vol. II (2013))']"
FRANCK Violin Sonata in A major: IV. Allegretto poco mosso (8.550417),['Hilary and Jackie (1998))']
"FUCIK Einzug der Gladiatoren (The Entry of the Gladiators), Op. 68, ""Triumph March"" (8.557545)","['Big Fish (2003)', 'Octopussy (1983))']"
"FUCIK Florentiner Marsch (Florentine March), Op. 214, ""Grande marcia Italiana"" (8.557048)",['Downton Abbey (2019))']
GADE Tango Jalousie (8.554782),"[""Schindler's List (1993)"", 'Tie Me Up! Tie Me Down! (1990))']"
GAUNTLETT Once in Royal David's City (8.550589),['Shadowlands (1993))']
GERSHWIN 3 Preludes (arr. F. Villard for clarinet and strings) (8.570939),['Mad to Be Normal (2017))']
GERSHWIN An American in Paris (8.550295),['As Good As It Gets (1997))']
GERSHWIN Girl Crazy: I got rhythm (Nonesuch 075597925067),"[""Mr Holland's Opus (1995))""]"
"GERSHWIN Oh, Kay!: Someone To Watch Over Me (8.120828)","['Cider House Rules (The) (1999)', ""Mr Holland's Opus (1995)"", 'Return to Me (2000))']"
GERSHWIN Porgy and Bess: Summertime (8.110219-20),"[""Hart's War (2002))""]"
GERSHWIN Rhapsody in Blue (8.550295),"['Fantasia 2006  Gremlins II: The New Batch (1990)', 'Manhattan (1979)', 'Trainwreck (2015))']"
GERSHWIN The Man I Love (8.990031),['Mad to Be Normal (2017))']
GESUALDO Se la mia morte brami (8.573147-49),['True Story (I) (2015))']
"GIACOMELLI Sposa, son disprezzata (Tactus TC670002)",['Una Mujer Fantastica (A Fantastic Woman) (2017))']
GIAZOTTO Adagio in G minor (8.552244),"['Flashdance (1983)', 'Show Me Love  Anatomy (2000))']"
GIORDANI Caro mio ben (8.553751),['Bel Canto (2018))']
GIORDANO Andrea Chenier: La mamma morta (8.551171),['Philadelphia (1993))']
GLASS Metamorphosis I (Grand Piano GP691),['Radioactive (2019))']
GLASS Satyagraha: Act II Scene 3: Protest (Sony Classical 886446115276),['Greed (2019))']
"GLASS String Quartet No. 2, ""Company"" (8.559636)",['Mia Madre (2015))']
GLASS The Hours (arr. M. Riesman and N. Muhly for piano): The Poet Acts (Grand Piano GP692),['Radioactive (2019))']
GLASS Violin Concerto: II. - - (8.554568),['Face of an Angel (The) (2014))']
GLINKA Valse-fantasie in B minor (BIS BIS-CD-979),['Onegin (1999))']
GLUCK Orfeo ed Euridice (8.660064),['Janice Beard 45 WPM (1999))']
GLUCK Orphee et Euridice: Danses des Ombres Heureuses (8.660185-86),"['And God Created Woman (1988)', 'Dionysia (A) (2015)', 'Gaslight (1944)', 'Heartbreakers (2001)', 'Maid in Manhattan (2002))']"
GLUCK Trio Sonata No. 6: II. Allegro (Challenge Classics CC72122),['Royal Affair (A) (En kongelig affaere) (2012))']
"GORECKI Male requiem dla pewnej polki (Little Requiem for a Certain Polka), Op. 66 (8.572872)",['Hidden Life (A) (2019))']
"GORECKI String Quartet No. 3, Op. 67, ""Piesni spiewaja"" (...Songs Are Sung): II. Largo, Cantabile (Nonesuch 075597999327)",['Dionysia (A) (2015))']
"GORECKI Symphony No. 3, Op. 36, ""Symphony of Sorrowful Songs"" (8.550822)","['Basquiat (1996)', 'Hidden Life (A) (2019)', 'Police (1985))']"
"GORECKI	 Symphony No. 3, Op. 36, ""Symphony of Sorrowful Songs"": II. Lento e largo (8.550822)","['Beautiful Boy (2018)', 'To the Wonder (2012)', 'Wit (2001))']"
"GORECKI Symphony No. 3, Op. 36, ""Symphony of Sorrowful Songs"": III. Lento - Cantabile semplice (8.550822)","['Fearless (1993)', 'Grande bellezza (La) (The Great Beauty) (2013)', ' Suicide Squad (2016))']"
"GOTTSCHALK L'etincelle, La scintilla, Op. 20 (8.559145)",['Little Women (2019))']
GOULD American Salute (8.559005),['Die Hard with a Vengeance (1995))']
GOUNOD Faust: Ah! Je ris de me voir (8.111083-85),['Age of Innocence (The) (1993))']
Faust: Ballet Music (8.550081,['American President (The) (1995))']
GOUNOD Faust: Ne permettrez - vous pas (8.111083-85),['Colette (2018))']
GOUNOD Faust: O nuit d'amour!... ciel radieux! (8.111083-85),['Lincoln (2012))']
GOUNOD Faust: Waltz and Chorus (8.660456-58),['Jojo Rabbit (2019))']
GOUNOD Marche funebre d'une marionnette (Funeral March of a Marionette) (9.70146),"['Hitchcock (2012)', 'Urban Legends: Final Cut (2000))']"
GOUNOD Messe solennelle de Sainte Cecile: Sanctus (BR-Klassik 900114),['Nosferatu: Phantom der Nacht (Nosferatu the Vampyre) (1979))']
"GRAINGER A Bridal Lullaby ""Goodbye to Love"" (Chandos CHAN10205)",['Howards End (1992))']
